Route_ID,START_LAT,START_LONG,END_LAT,END_LONG,Day,Time,Time_Taken
1123,-37.86703,145.09159,-37.80086,145.04962,Saturday,7:0,17 mins
1124,-37.86703,145.09159,-37.80086,145.04962,Saturday,12:0,21 mins
1125,-37.86703,145.09159,-37.80086,145.04962,Saturday,18:0,20 mins
1126,-37.86703,145.09159,-37.8010857,145.048755,Monday,7:0,19 mins
1127,-37.86703,145.09159,-37.8010857,145.048755,Monday,12:0,20 mins
1128,-37.86703,145.09159,-37.8010857,145.048755,Monday,18:0,22 mins
1129,-37.86703,145.09159,-37.8010857,145.048755,Friday,7:0,19 mins
1130,-37.86703,145.09159,-37.8010857,145.048755,Friday,12:0,21 mins
1131,-37.86703,145.09159,-37.8010857,145.048755,Friday,18:0,23 mins
1132,-37.86703,145.09159,-37.8010857,145.048755,Saturday,7:0,17 mins
1133,-37.86703,145.09159,-37.8010857,145.048755,Saturday,12:0,21 mins
1134,-37.86703,145.09159,-37.8010857,145.048755,Saturday,18:0,20 mins
1135,-37.86703,145.09159,-37.80063,145.04864,Monday,7:0,20 mins
1136,-37.86703,145.09159,-37.80063,145.04864,Monday,12:0,21 mins
1137,-37.86703,145.09159,-37.80063,145.04864,Monday,18:0,23 mins
1138,-37.86703,145.09159,-37.80063,145.04864,Friday,7:0,20 mins
1139,-37.86703,145.09159,-37.80063,145.04864,Friday,12:0,22 mins
1140,-37.86703,145.09159,-37.80063,145.04864,Friday,18:0,24 mins
1141,-37.86703,145.09159,-37.80063,145.04864,Saturday,7:0,17 mins
1142,-37.86703,145.09159,-37.80063,145.04864,Saturday,12:0,24 mins
1143,-37.86703,145.09159,-37.80063,145.04864,Saturday,18:0,21 mins
1144,-37.86703,145.09159,-37.809274,145.037306,Monday,7:0,19 mins
1145,-37.86703,145.09159,-37.809274,145.037306,Monday,12:0,19 mins
1146,-37.86703,145.09159,-37.809274,145.037306,Monday,18:0,21 mins
1147,-37.86703,145.09159,-37.809274,145.037306,Friday,7:0,19 mins
1148,-37.86703,145.09159,-37.809274,145.037306,Friday,12:0,21 mins
1149,-37.86703,145.09159,-37.809274,145.037306,Friday,18:0,23 mins
1150,-37.86703,145.09159,-37.809274,145.037306,Saturday,7:0,16 mins
1151,-37.86703,145.09159,-37.809274,145.037306,Saturday,12:0,22 mins
1152,-37.86703,145.09159,-37.809274,145.037306,Saturday,18:0,21 mins
1153,-37.86703,145.09159,-37.809547,145.036785,Monday,7:0,19 mins
1154,-37.86703,145.09159,-37.809547,145.036785,Monday,12:0,19 mins
1155,-37.86703,145.09159,-37.809547,145.036785,Monday,18:0,21 mins
1156,-37.86703,145.09159,-37.809547,145.036785,Friday,7:0,19 mins
1157,-37.86703,145.09159,-37.809547,145.036785,Friday,12:0,21 mins
1158,-37.86703,145.09159,-37.809547,145.036785,Friday,18:0,23 mins
1159,-37.86703,145.09159,-37.809547,145.036785,Saturday,7:0,16 mins
1160,-37.86703,145.09159,-37.809547,145.036785,Saturday,12:0,22 mins
1161,-37.86703,145.09159,-37.809547,145.036785,Saturday,18:0,21 mins
1162,-37.86703,145.09159,-37.809176,145.036452,Monday,7:0,19 mins
1163,-37.86703,145.09159,-37.809176,145.036452,Monday,12:0,20 mins
1164,-37.86703,145.09159,-37.809176,145.036452,Monday,18:0,22 mins
1165,-37.86703,145.09159,-37.809176,145.036452,Friday,7:0,19 mins
1166,-37.86703,145.09159,-37.809176,145.036452,Friday,12:0,21 mins
1167,-37.86703,145.09159,-37.809176,145.036452,Friday,18:0,23 mins
1168,-37.86703,145.09159,-37.809176,145.036452,Saturday,7:0,16 mins
1169,-37.86703,145.09159,-37.809176,145.036452,Saturday,12:0,22 mins
1170,-37.86703,145.09159,-37.809176,145.036452,Saturday,18:0,21 mins
1171,-37.86703,145.09159,-37.80624,145.03518,Monday,7:0,21 mins
1172,-37.86703,145.09159,-37.80624,145.03518,Monday,12:0,21 mins
1173,-37.86703,145.09159,-37.80624,145.03518,Monday,18:0,23 mins
1174,-37.86703,145.09159,-37.80624,145.03518,Friday,7:0,20 mins
1175,-37.86703,145.09159,-37.80624,145.03518,Friday,12:0,23 mins
1176,-37.86703,145.09159,-37.80624,145.03518,Friday,18:0,25 mins
1177,-37.86703,145.09159,-37.80624,145.03518,Saturday,7:0,17 mins
1178,-37.86703,145.09159,-37.80624,145.03518,Saturday,12:0,24 mins
1179,-37.86703,145.09159,-37.80624,145.03518,Saturday,18:0,22 mins
1180,-37.86703,145.09159,-37.80619,145.03532,Monday,7:0,21 mins
1181,-37.86703,145.09159,-37.80619,145.03532,Monday,12:0,21 mins
1182,-37.86703,145.09159,-37.80619,145.03532,Monday,18:0,23 mins
1183,-37.86703,145.09159,-37.80619,145.03532,Friday,7:0,20 mins
1184,-37.86703,145.09159,-37.80619,145.03532,Friday,12:0,23 mins
1185,-37.86703,145.09159,-37.80619,145.03532,Friday,18:0,25 mins
1186,-37.86703,145.09159,-37.80619,145.03532,Saturday,7:0,17 mins
1187,-37.86703,145.09159,-37.80619,145.03532,Saturday,12:0,24 mins
1188,-37.86703,145.09159,-37.80619,145.03532,Saturday,18:0,22 mins
1189,-37.86703,145.09159,-37.82859,145.01644,Monday,7:0,14 mins
1190,-37.86703,145.09159,-37.82859,145.01644,Monday,12:0,14 mins
1191,-37.86703,145.09159,-37.82859,145.01644,Monday,18:0,15 mins
1192,-37.86703,145.09159,-37.82859,145.01644,Friday,7:0,14 mins
1193,-37.86703,145.09159,-37.82859,145.01644,Friday,12:0,15 mins
1194,-37.86703,145.09159,-37.82859,145.01644,Friday,18:0,17 mins
1195,-37.86703,145.09159,-37.82859,145.01644,Saturday,7:0,11 mins
1196,-37.86703,145.09159,-37.82859,145.01644,Saturday,12:0,17 mins
1197,-37.86703,145.09159,-37.82859,145.01644,Saturday,18:0,15 mins
1198,-37.86703,145.09159,-37.82912,145.01576,Monday,7:0,12 mins
1199,-37.86703,145.09159,-37.82912,145.01576,Monday,12:0,12 mins
1200,-37.86703,145.09159,-37.82912,145.01576,Monday,18:0,13 mins
1201,-37.86703,145.09159,-37.82912,145.01576,Friday,7:0,12 mins
1202,-37.86703,145.09159,-37.82912,145.01576,Friday,12:0,14 mins
1203,-37.86703,145.09159,-37.82912,145.01576,Friday,18:0,15 mins
1204,-37.86703,145.09159,-37.82912,145.01576,Saturday,7:0,10 mins
1205,-37.86703,145.09159,-37.82912,145.01576,Saturday,12:0,16 mins
1206,-37.86703,145.09159,-37.82912,145.01576,Saturday,18:0,13 mins
1207,-37.86703,145.09159,-37.82903,145.01456,Monday,7:0,12 mins
1208,-37.86703,145.09159,-37.82903,145.01456,Monday,12:0,12 mins
1209,-37.86703,145.09159,-37.82903,145.01456,Monday,18:0,13 mins
1210,-37.86703,145.09159,-37.82903,145.01456,Friday,7:0,12 mins
1211,-37.86703,145.09159,-37.82903,145.01456,Friday,12:0,14 mins
1212,-37.86703,145.09159,-37.82903,145.01456,Friday,18:0,15 mins
1213,-37.86703,145.09159,-37.82903,145.01456,Saturday,7:0,10 mins
1214,-37.86703,145.09159,-37.82903,145.01456,Saturday,12:0,15 mins
1215,-37.86703,145.09159,-37.82903,145.01456,Saturday,18:0,13 mins
1216,-37.86703,145.09159,-37.81285,145.00849,Monday,7:0,19 mins
1217,-37.86703,145.09159,-37.81285,145.00849,Monday,12:0,19 mins
1218,-37.86703,145.09159,-37.81285,145.00849,Monday,18:0,21 mins
1219,-37.86703,145.09159,-37.81285,145.00849,Friday,7:0,18 mins
1220,-37.86703,145.09159,-37.81285,145.00849,Friday,12:0,22 mins
1221,-37.86703,145.09159,-37.81285,145.00849,Friday,18:0,24 mins
1222,-37.86703,145.09159,-37.81285,145.00849,Saturday,7:0,15 mins
1223,-37.86703,145.09159,-37.81285,145.00849,Saturday,12:0,24 mins
1224,-37.86703,145.09159,-37.81285,145.00849,Saturday,18:0,20 mins
1225,-37.86703,145.09159,-37.81293,145.00865,Monday,7:0,18 mins
1226,-37.86703,145.09159,-37.81293,145.00865,Monday,12:0,19 mins
1227,-37.86703,145.09159,-37.81293,145.00865,Monday,18:0,21 mins
1228,-37.86703,145.09159,-37.81293,145.00865,Friday,7:0,18 mins
1229,-37.86703,145.09159,-37.81293,145.00865,Friday,12:0,21 mins
1230,-37.86703,145.09159,-37.81293,145.00865,Friday,18:0,24 mins
1231,-37.86703,145.09159,-37.81293,145.00865,Saturday,7:0,15 mins
1232,-37.86703,145.09159,-37.81293,145.00865,Saturday,12:0,24 mins
1233,-37.86703,145.09159,-37.81293,145.00865,Saturday,18:0,20 mins
1234,-37.86703,145.09159,-37.81312,145.00844,Monday,7:0,19 mins
1235,-37.86703,145.09159,-37.81312,145.00844,Monday,12:0,19 mins
1236,-37.86703,145.09159,-37.81312,145.00844,Monday,18:0,21 mins
1237,-37.86703,145.09159,-37.81312,145.00844,Friday,7:0,18 mins
1238,-37.86703,145.09159,-37.81312,145.00844,Friday,12:0,21 mins
1239,-37.86703,145.09159,-37.81312,145.00844,Friday,18:0,24 mins
1240,-37.86703,145.09159,-37.81312,145.00844,Saturday,7:0,15 mins
1241,-37.86703,145.09159,-37.81312,145.00844,Saturday,12:0,24 mins
1242,-37.86703,145.09159,-37.81312,145.00844,Saturday,18:0,20 mins
1243,-37.86703,145.09159,-37.81296,145.0083,Monday,7:0,19 mins
1244,-37.86703,145.09159,-37.81296,145.0083,Monday,12:0,19 mins
1245,-37.86703,145.09159,-37.81296,145.0083,Monday,18:0,21 mins
1246,-37.86703,145.09159,-37.81296,145.0083,Friday,7:0,18 mins
1247,-37.86703,145.09159,-37.81296,145.0083,Friday,12:0,21 mins
1248,-37.86703,145.09159,-37.81296,145.0083,Friday,18:0,24 mins
1249,-37.86703,145.09159,-37.81296,145.0083,Saturday,7:0,15 mins
1250,-37.86703,145.09159,-37.81296,145.0083,Saturday,12:0,24 mins
1251,-37.86703,145.09159,-37.81296,145.0083,Saturday,18:0,20 mins
1252,-37.86735,145.09195,-37.86703,145.09159,Monday,7:0,Too close - Skipped
1253,-37.86735,145.09195,-37.86703,145.09159,Monday,12:0,Too close - Skipped
1254,-37.86735,145.09195,-37.86703,145.09159,Monday,18:0,Too close - Skipped
1255,-37.86735,145.09195,-37.86703,145.09159,Friday,7:0,Too close - Skipped
1256,-37.86735,145.09195,-37.86703,145.09159,Friday,12:0,Too close - Skipped
1257,-37.86735,145.09195,-37.86703,145.09159,Friday,18:0,Too close - Skipped
1258,-37.86735,145.09195,-37.86703,145.09159,Saturday,7:0,Too close - Skipped
1259,-37.86735,145.09195,-37.86703,145.09159,Saturday,12:0,Too close - Skipped
1260,-37.86735,145.09195,-37.86703,145.09159,Saturday,18:0,Too close - Skipped
1261,-37.86735,145.09195,-37.8676,145.09146,Monday,7:0,Too close - Skipped
1262,-37.86735,145.09195,-37.8676,145.09146,Monday,12:0,Too close - Skipped
1263,-37.86735,145.09195,-37.8676,145.09146,Monday,18:0,Too close - Skipped
1264,-37.86735,145.09195,-37.8676,145.09146,Friday,7:0,Too close - Skipped
1265,-37.86735,145.09195,-37.8676,145.09146,Friday,12:0,Too close - Skipped
1266,-37.86735,145.09195,-37.8676,145.09146,Friday,18:0,Too close - Skipped
1267,-37.86735,145.09195,-37.8676,145.09146,Saturday,7:0,Too close - Skipped
1268,-37.86735,145.09195,-37.8676,145.09146,Saturday,12:0,Too close - Skipped
1269,-37.86735,145.09195,-37.8676,145.09146,Saturday,18:0,Too close - Skipped
1270,-37.86735,145.09195,-37.86723,145.09103,Monday,7:0,Too close - Skipped
1271,-37.86735,145.09195,-37.86723,145.09103,Monday,12:0,Too close - Skipped
1272,-37.86735,145.09195,-37.86723,145.09103,Monday,18:0,Too close - Skipped
1273,-37.86735,145.09195,-37.86723,145.09103,Friday,7:0,Too close - Skipped
1274,-37.86735,145.09195,-37.86723,145.09103,Friday,12:0,Too close - Skipped
1275,-37.86735,145.09195,-37.86723,145.09103,Friday,18:0,Too close - Skipped
1276,-37.86735,145.09195,-37.86723,145.09103,Saturday,7:0,Too close - Skipped
1277,-37.86735,145.09195,-37.86723,145.09103,Saturday,12:0,Too close - Skipped
1278,-37.86735,145.09195,-37.86723,145.09103,Saturday,18:0,Too close - Skipped
1279,-37.86735,145.09195,-37.8516827,145.0943457,Monday,7:0,4 mins
1280,-37.86735,145.09195,-37.8516827,145.0943457,Monday,12:0,4 mins
1281,-37.86735,145.09195,-37.8516827,145.0943457,Monday,18:0,4 mins
1282,-37.86735,145.09195,-37.8516827,145.0943457,Friday,7:0,4 mins
1283,-37.86735,145.09195,-37.8516827,145.0943457,Friday,12:0,4 mins
1284,-37.86735,145.09195,-37.8516827,145.0943457,Friday,18:0,4 mins
1285,-37.86735,145.09195,-37.8516827,145.0943457,Saturday,7:0,3 mins
1286,-37.86735,145.09195,-37.8516827,145.0943457,Saturday,12:0,4 mins
1287,-37.86735,145.09195,-37.8516827,145.0943457,Saturday,18:0,4 mins
1288,-37.86735,145.09195,-37.85193,145.09463,Monday,7:0,4 mins
1289,-37.86735,145.09195,-37.85193,145.09463,Monday,12:0,3 mins
1290,-37.86735,145.09195,-37.85193,145.09463,Monday,18:0,4 mins
1291,-37.86735,145.09195,-37.85193,145.09463,Friday,7:0,4 mins
1292,-37.86735,145.09195,-37.85193,145.09463,Friday,12:0,4 mins
1293,-37.86735,145.09195,-37.85193,145.09463,Friday,18:0,4 mins
1294,-37.86735,145.09195,-37.85193,145.09463,Saturday,7:0,3 mins
1295,-37.86735,145.09195,-37.85193,145.09463,Saturday,12:0,4 mins
1296,-37.86735,145.09195,-37.85193,145.09463,Saturday,18:0,4 mins
1297,-37.86735,145.09195,-37.85221,145.09425,Monday,7:0,4 mins
1298,-37.86735,145.09195,-37.85221,145.09425,Monday,12:0,4 mins
1299,-37.86735,145.09195,-37.85221,145.09425,Monday,18:0,4 mins
1300,-37.86735,145.09195,-37.85221,145.09425,Friday,7:0,4 mins
1301,-37.86735,145.09195,-37.85221,145.09425,Friday,12:0,4 mins
1302,-37.86735,145.09195,-37.85221,145.09425,Friday,18:0,4 mins
1303,-37.86735,145.09195,-37.85221,145.09425,Saturday,7:0,3 mins
1304,-37.86735,145.09195,-37.85221,145.09425,Saturday,12:0,4 mins
1305,-37.86735,145.09195,-37.85221,145.09425,Saturday,18:0,4 mins
1306,-37.86735,145.09195,-37.85187,145.09407,Monday,7:0,4 mins
1307,-37.86735,145.09195,-37.85187,145.09407,Monday,12:0,4 mins
1308,-37.86735,145.09195,-37.85187,145.09407,Monday,18:0,4 mins
1309,-37.86735,145.09195,-37.85187,145.09407,Friday,7:0,4 mins
1310,-37.86735,145.09195,-37.85187,145.09407,Friday,12:0,4 mins
1311,-37.86735,145.09195,-37.85187,145.09407,Friday,18:0,4 mins
1312,-37.86735,145.09195,-37.85187,145.09407,Saturday,7:0,3 mins
1313,-37.86735,145.09195,-37.85187,145.09407,Saturday,12:0,4 mins
1314,-37.86735,145.09195,-37.85187,145.09407,Saturday,18:0,4 mins
1315,-37.86735,145.09195,-37.81631,145.09812,Monday,7:0,11 mins
1316,-37.86735,145.09195,-37.81631,145.09812,Monday,12:0,11 mins
1317,-37.86735,145.09195,-37.81631,145.09812,Monday,18:0,13 mins
1318,-37.86735,145.09195,-37.81631,145.09812,Friday,7:0,11 mins
1319,-37.86735,145.09195,-37.81631,145.09812,Friday,12:0,12 mins
1320,-37.86735,145.09195,-37.81631,145.09812,Friday,18:0,13 mins
1321,-37.86735,145.09195,-37.81631,145.09812,Saturday,7:0,9 mins
1322,-37.86735,145.09195,-37.81631,145.09812,Saturday,12:0,12 mins
1323,-37.86735,145.09195,-37.81631,145.09812,Saturday,18:0,12 mins
1324,-37.86735,145.09195,-37.81655,145.09831,Monday,7:0,10 mins
1325,-37.86735,145.09195,-37.81655,145.09831,Monday,12:0,11 mins
1326,-37.86735,145.09195,-37.81655,145.09831,Monday,18:0,13 mins
1327,-37.86735,145.09195,-37.81655,145.09831,Friday,7:0,11 mins
1328,-37.86735,145.09195,-37.81655,145.09831,Friday,12:0,12 mins
1329,-37.86735,145.09195,-37.81655,145.09831,Friday,18:0,13 mins
1330,-37.86735,145.09195,-37.81655,145.09831,Saturday,7:0,9 mins
1331,-37.86735,145.09195,-37.81655,145.09831,Saturday,12:0,12 mins
1332,-37.86735,145.09195,-37.81655,145.09831,Saturday,18:0,12 mins
1333,-37.86735,145.09195,-37.81682,145.09802,Monday,7:0,10 mins
1334,-37.86735,145.09195,-37.81682,145.09802,Monday,12:0,11 mins
1335,-37.86735,145.09195,-37.81682,145.09802,Monday,18:0,13 mins
1336,-37.86735,145.09195,-37.81682,145.09802,Friday,7:0,10 mins
1337,-37.86735,145.09195,-37.81682,145.09802,Friday,12:0,12 mins
1338,-37.86735,145.09195,-37.81682,145.09802,Friday,18:0,13 mins
1339,-37.86735,145.09195,-37.81682,145.09802,Saturday,7:0,9 mins
1340,-37.86735,145.09195,-37.81682,145.09802,Saturday,12:0,12 mins
1341,-37.86735,145.09195,-37.81682,145.09802,Saturday,18:0,12 mins
1342,-37.86735,145.09195,-37.8164799,145.0977388,Monday,7:0,10 mins
1343,-37.86735,145.09195,-37.8164799,145.0977388,Monday,12:0,11 mins
1344,-37.86735,145.09195,-37.8164799,145.0977388,Monday,18:0,13 mins
1345,-37.86735,145.09195,-37.8164799,145.0977388,Friday,7:0,11 mins
1346,-37.86735,145.09195,-37.8164799,145.0977388,Friday,12:0,12 mins
1347,-37.86735,145.09195,-37.8164799,145.0977388,Friday,18:0,13 mins
1348,-37.86735,145.09195,-37.8164799,145.0977388,Saturday,7:0,9 mins
1349,-37.86735,145.09195,-37.8164799,145.0977388,Saturday,12:0,12 mins
1350,-37.86735,145.09195,-37.8164799,145.0977388,Saturday,18:0,12 mins
1351,-37.86735,145.09195,-37.79477,145.03077,Monday,7:0,23 mins
1352,-37.86735,145.09195,-37.79477,145.03077,Monday,12:0,24 mins
1353,-37.86735,145.09195,-37.79477,145.03077,Monday,18:0,27 mins
1354,-37.86735,145.09195,-37.79477,145.03077,Friday,7:0,23 mins
1355,-37.86735,145.09195,-37.79477,145.03077,Friday,12:0,27 mins
1356,-37.86735,145.09195,-37.79477,145.03077,Friday,18:0,29 mins
1357,-37.86735,145.09195,-37.79477,145.03077,Saturday,7:0,19 mins
1358,-37.86735,145.09195,-37.79477,145.03077,Saturday,12:0,28 mins
1359,-37.86735,145.09195,-37.79477,145.03077,Saturday,18:0,25 mins
1360,-37.86735,145.09195,-37.7948,145.03015,Monday,7:0,23 mins
1361,-37.86735,145.09195,-37.7948,145.03015,Monday,12:0,24 mins
1362,-37.86735,145.09195,-37.7948,145.03015,Monday,18:0,27 mins
1363,-37.86735,145.09195,-37.7948,145.03015,Friday,7:0,23 mins
1364,-37.86735,145.09195,-37.7948,145.03015,Friday,12:0,27 mins
1365,-37.86735,145.09195,-37.7948,145.03015,Friday,18:0,29 mins
1366,-37.86735,145.09195,-37.7948,145.03015,Saturday,7:0,19 mins
1367,-37.86735,145.09195,-37.7948,145.03015,Saturday,12:0,28 mins
1368,-37.86735,145.09195,-37.7948,145.03015,Saturday,18:0,25 mins
1369,-37.86735,145.09195,-37.78661,145.06202,Monday,7:0,21 mins
1370,-37.86735,145.09195,-37.78661,145.06202,Monday,12:0,22 mins
1371,-37.86735,145.09195,-37.78661,145.06202,Monday,18:0,24 mins
1372,-37.86735,145.09195,-37.78661,145.06202,Friday,7:0,21 mins
1373,-37.86735,145.09195,-37.78661,145.06202,Friday,12:0,23 mins
1374,-37.86735,145.09195,-37.78661,145.06202,Friday,18:0,25 mins
1375,-37.86735,145.09195,-37.78661,145.06202,Saturday,7:0,17 mins
1376,-37.86735,145.09195,-37.78661,145.06202,Saturday,12:0,26 mins
1377,-37.86735,145.09195,-37.78661,145.06202,Saturday,18:0,22 mins
1378,-37.86735,145.09195,-37.78093,145.07733,Monday,7:0,19 mins
1379,-37.86735,145.09195,-37.78093,145.07733,Monday,12:0,19 mins
1380,-37.86735,145.09195,-37.78093,145.07733,Monday,18:0,22 mins
1381,-37.86735,145.09195,-37.78093,145.07733,Friday,7:0,18 mins
1382,-37.86735,145.09195,-37.78093,145.07733,Friday,12:0,20 mins
1383,-37.86735,145.09195,-37.78093,145.07733,Friday,18:0,23 mins
1384,-37.86735,145.09195,-37.78093,145.07733,Saturday,7:0,16 mins
1385,-37.86735,145.09195,-37.78093,145.07733,Saturday,12:0,22 mins
1386,-37.86735,145.09195,-37.78093,145.07733,Saturday,18:0,20 mins
1387,-37.86735,145.09195,-37.7820873,145.0778256,Monday,7:0,19 mins
1388,-37.86735,145.09195,-37.7820873,145.0778256,Monday,12:0,20 mins
1389,-37.86735,145.09195,-37.7820873,145.0778256,Monday,18:0,23 mins
1390,-37.86735,145.09195,-37.7820873,145.0778256,Friday,7:0,19 mins
1391,-37.86735,145.09195,-37.7820873,145.0778256,Friday,12:0,22 mins
1392,-37.86735,145.09195,-37.7820873,145.0778256,Friday,18:0,24 mins
1393,-37.86735,145.09195,-37.7820873,145.0778256,Saturday,7:0,17 mins
1394,-37.86735,145.09195,-37.7820873,145.0778256,Saturday,12:0,24 mins
1395,-37.86735,145.09195,-37.7820873,145.0778256,Saturday,18:0,21 mins
1396,-37.86735,145.09195,-37.78267,145.07729,Monday,7:0,20 mins
1397,-37.86735,145.09195,-37.78267,145.07729,Monday,12:0,21 mins
1398,-37.86735,145.09195,-37.78267,145.07729,Monday,18:0,23 mins
1399,-37.86735,145.09195,-37.78267,145.07729,Friday,7:0,19 mins
1400,-37.86735,145.09195,-37.78267,145.07729,Friday,12:0,22 mins
1401,-37.86735,145.09195,-37.78267,145.07729,Friday,18:0,25 mins
1402,-37.86735,145.09195,-37.78267,145.07729,Saturday,7:0,17 mins
1403,-37.86735,145.09195,-37.78267,145.07729,Saturday,12:0,23 mins
1404,-37.86735,145.09195,-37.78267,145.07729,Saturday,18:0,22 mins
1405,-37.86735,145.09195,-37.78127,145.07688,Monday,7:0,19 mins
1406,-37.86735,145.09195,-37.78127,145.07688,Monday,12:0,20 mins
1407,-37.86735,145.09195,-37.78127,145.07688,Monday,18:0,22 mins
1408,-37.86735,145.09195,-37.78127,145.07688,Friday,7:0,19 mins
1409,-37.86735,145.09195,-37.78127,145.07688,Friday,12:0,21 mins
1410,-37.86735,145.09195,-37.78127,145.07688,Friday,18:0,24 mins
1411,-37.86735,145.09195,-37.78127,145.07688,Saturday,7:0,16 mins
1412,-37.86735,145.09195,-37.78127,145.07688,Saturday,12:0,23 mins
1413,-37.86735,145.09195,-37.78127,145.07688,Saturday,18:0,21 mins
1414,-37.86735,145.09195,-37.8612671,145.058038,Monday,7:0,7 mins
1415,-37.86735,145.09195,-37.8612671,145.058038,Monday,12:0,8 mins
1416,-37.86735,145.09195,-37.8612671,145.058038,Monday,18:0,8 mins
1417,-37.86735,145.09195,-37.8612671,145.058038,Friday,7:0,7 mins
1418,-37.86735,145.09195,-37.8612671,145.058038,Friday,12:0,9 mins
1419,-37.86735,145.09195,-37.8612671,145.058038,Friday,18:0,9 mins
1420,-37.86735,145.09195,-37.8612671,145.058038,Saturday,7:0,5 mins
1421,-37.86735,145.09195,-37.8612671,145.058038,Saturday,12:0,10 mins
1422,-37.86735,145.09195,-37.8612671,145.058038,Saturday,18:0,8 mins
1423,-37.86735,145.09195,-37.86152,145.05851,Monday,7:0,7 mins
1424,-37.86735,145.09195,-37.86152,145.05851,Monday,12:0,8 mins
1425,-37.86735,145.09195,-37.86152,145.05851,Monday,18:0,8 mins
1426,-37.86735,145.09195,-37.86152,145.05851,Friday,7:0,7 mins
1427,-37.86735,145.09195,-37.86152,145.05851,Friday,12:0,9 mins
1428,-37.86735,145.09195,-37.86152,145.05851,Friday,18:0,9 mins
1429,-37.86735,145.09195,-37.86152,145.05851,Saturday,7:0,6 mins
1430,-37.86735,145.09195,-37.86152,145.05851,Saturday,12:0,10 mins
1431,-37.86735,145.09195,-37.86152,145.05851,Saturday,18:0,8 mins
1432,-37.86735,145.09195,-37.86155,145.05751,Monday,7:0,7 mins
1433,-37.86735,145.09195,-37.86155,145.05751,Monday,12:0,8 mins
1434,-37.86735,145.09195,-37.86155,145.05751,Monday,18:0,8 mins
1435,-37.86735,145.09195,-37.86155,145.05751,Friday,7:0,7 mins
1436,-37.86735,145.09195,-37.86155,145.05751,Friday,12:0,9 mins
1437,-37.86735,145.09195,-37.86155,145.05751,Friday,18:0,9 mins
1438,-37.86735,145.09195,-37.86155,145.05751,Saturday,7:0,6 mins
1439,-37.86735,145.09195,-37.86155,145.05751,Saturday,12:0,10 mins
